TYPE	V02	V03	V04	V05	V06	V07	V08	V09	V10	V11	V12	V13	V14	V15	V16	V18	V19	V20	V21	V22	V23
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	GRAY	BRUISES	NONE	FREE	CLOSE	BROAD	BROWN	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	WHITE	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	WHITE	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	PINK	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PINK	TAPERING	BULBOUS	SMOOTH	SMOOTH	GRAY	GRAY	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	PINK	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	WHITE	GRAY	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	WHITE	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	PINK	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BLACK	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BLACK	SEVERAL	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BROWN	SOLITARY	WOODS
EDIBLE	FLAT	FIBROUS	RED	BRUISES	NONE	FREE	CLOSE	BROAD	PURPLE	TAPERING	BULBOUS	SMOOTH	SMOOTH	PINK	GRAY	WHITE	ONE	PENDANT	BROWN	SEVERAL	WOODS
